104,698,Contralateral,1.2000399190666915,0,17109_1701_x8048_y22277
104,184,Contralateral,31.090795482936255,0,17109_1701_x8048_y22277
104,104,Contralateral,48.17633381283721,0,17109_1701_x8048_y22277
104,104,Ipsilateral,435.86194395364316,107.17829541613828,17109_1701_x8048_y22277
104,723,Contralateral,552.1577805487211,0,17109_1701_x8048_y22277
104,119,Ipsilateral,52.97594476188449,0,17109_1701_x8048_y22277
104,1057,Ipsilateral,8.722476704348354,0,17109_1701_x8048_y22277
104,985,Ipsilateral,48.89323724972602,0,17109_1701_x8048_y22277
104,746,Contralateral,4.38453960913911,0,17109_1701_x8048_y22277
104,1009,Ipsilateral,58.73210551266391,0,17109_1701_x8048_y22277
104,19,Ipsilateral,9.592238311535446,0,17109_1701_x8048_y22277
104,993,Contralateral,358.2735501140594,0,17109_1701_x8048_y22277
104,985,Contralateral,14.683496964670725,0,17109_1701_x8048_y22277
104,723,Ipsilateral,270.5375215170999,23.586755533438236,17109_1701_x8048_y22277
104,119,Contralateral,35.455238487795214,0,17109_1701_x8048_y22277
104,19,Contralateral,1.9971077803886834,0,17109_1701_x8048_y22277
104,184,Ipsilateral,120.92172406676741,0,17109_1701_x8048_y22277
104,746,Ipsilateral,13.887244595877661,0,17109_1701_x8048_y22277
104,993,Ipsilateral,585.5705374620948,0,17109_1701_x8048_y22277
104,1009,Contralateral,64.24261349527397,0,17109_1701_x8048_y22277
104,48,Ipsilateral,8.38925683219771,0,17109_1701_x8048_y22277
104,48,Contralateral,24.376780986347235,0,17109_1701_x8048_y22277
104,184,Contralateral,195.87458440790274,0,17109_1801_x6698_y12550
104,104,Contralateral,177.94758977011838,0,17109_1801_x6698_y12550
104,104,Ipsilateral,177.55906922692267,135.76297305070963,17109_1801_x6698_y12550
104,723,Contralateral,428.5996221252584,0,17109_1801_x6698_y12550
104,119,Ipsilateral,1.5954986890949818,0,17109_1801_x6698_y12550
104,972,Ipsilateral,3.5711345278935918,0,17109_1801_x6698_y12550
104,985,Ipsilateral,76.34913528775806,0,17109_1801_x6698_y12550
104,746,Contralateral,20.62746592916011,0,17109_1801_x6698_y12550
104,1009,Ipsilateral,85.08089797336919,0,17109_1801_x6698_y12550
104,19,Ipsilateral,6.794769534674884,0,17109_1801_x6698_y12550
104,993,Contralateral,2169.7190990703853,0,17109_1801_x6698_y12550
104,985,Contralateral,586.5343618699226,0,17109_1801_x6698_y12550
104,723,Ipsilateral,228.0402673946923,14.618662135806753,17109_1801_x6698_y12550
104,119,Contralateral,1.5885264245040362,0,17109_1801_x6698_y12550
104,19,Contralateral,4.797842611963958,0,17109_1801_x6698_y12550
104,184,Ipsilateral,139.77264998235307,0,17109_1801_x6698_y12550
104,993,Ipsilateral,1276.8894192660457,45.95126126710342,17109_1801_x6698_y12550
104,1009,Contralateral,91.5269603739348,0,17109_1801_x6698_y12550
104,746,Ipsilateral,1.1983817435921633,0,17109_1801_x6698_y12550
104,48,Ipsilateral,47.96421116382407,0,17109_1801_x6698_y12550
104,48,Contralateral,33.963693157245636,0,17109_1801_x6698_y12550
104,972,Contralateral,24.701815074858473,0,17109_1801_x6698_y12550
104,184,Contralateral,58.97050721580693,0,17109_1901_x9602_y10508
104,104,Contralateral,243.41735664888583,0,17109_1901_x9602_y10508
104,104,Ipsilateral,477.86613716349086,169.66330933229386,17109_1901_x9602_y10508
104,723,Contralateral,848.6462149983936,0,17109_1901_x9602_y10508
104,119,Ipsilateral,11.491753009777195,0,17109_1901_x9602_y10508
104,972,Ipsilateral,18.753131286694753,0,17109_1901_x9602_y10508
104,746,Contralateral,75.04266831658322,0,17109_1901_x9602_y10508
104,1009,Ipsilateral,57.89331494295779,0,17109_1901_x9602_y10508
104,19,Ipsilateral,8.395340063948813,0,17109_1901_x9602_y10508
104,993,Contralateral,139.9667051781653,0,17109_1901_x9602_y10508
104,723,Ipsilateral,94.49078794601603,0,17109_1901_x9602_y10508
104,698,Ipsilateral,4.703020474933887,0,17109_1901_x9602_y10508
104,19,Contralateral,1.5988102447167494,0,17109_1901_x9602_y10508
104,184,Ipsilateral,100.61908997438589,0,17109_1901_x9602_y10508
104,731,Ipsilateral,28.920790741704955,0,17109_1901_x9602_y10508
104,993,Ipsilateral,48.16545105415844,0,17109_1901_x9602_y10508
104,1009,Contralateral,109.26351671439954,0,17109_1901_x9602_y10508
104,48,Ipsilateral,10.394481653843293,0,17109_1901_x9602_y10508
104,972,Contralateral,5.144179819190027,0,17109_1901_x9602_y10508
993,993,Contralateral,355.24325919295677,0,17109_2201_x8046_y23301
993,119,Ipsilateral,13.5366676385641,0,17109_2201_x8046_y23301
993,985,Contralateral,297.2801903262439,0,17109_2201_x8046_y23301
993,345,Ipsilateral,368.27030279851704,0,17109_2201_x8046_y23301
993,985,Ipsilateral,1007.8226165008994,10.048224596435931,17109_2201_x8046_y23301
993,0,Contralateral,6.380201325465934,0,17109_2201_x8046_y23301
993,184,Ipsilateral,43.30270228607942,0,17109_2201_x8046_y23301
993,1009,Contralateral,41.57750002744448,0,17109_2201_x8046_y23301
993,993,Ipsilateral,654.0588357326404,204.60999327665965,17109_2201_x8046_y23301
993,104,Contralateral,254.66928827740298,0,17109_2201_x8046_y23301
993,104,Ipsilateral,291.4331204164342,0,17109_2201_x8046_y23301
993,19,Contralateral,5.994586825985094,0,17109_2201_x8046_y23301
993,723,Ipsilateral,157.9858267749431,0,17109_2201_x8046_y23301
993,1009,Ipsilateral,83.13499257810336,0,17109_2201_x8046_y23301
993,0,Ipsilateral,139.1358325291481,0,17109_2201_x8046_y23301
993,48,Contralateral,21.189306952685392,0,17109_2201_x8046_y23301
104,104,Ipsilateral,141.73696524953183,153.8304298110389,17109_2301_x8535_y23051
104,119,Ipsilateral,5.1919928623723735,0,17109_2301_x8535_y23051
104,972,Ipsilateral,1.1964405524070996,0,17109_2301_x8535_y23051
104,345,Contralateral,355.2090649734717,0,17109_2301_x8535_y23051
104,1057,Ipsilateral,1.1865966998149304,0,17109_2301_x8535_y23051
104,345,Ipsilateral,0.7946541832284353,0,17109_2301_x8535_y23051
104,985,Ipsilateral,331.44614919461486,6.776073980395981,17109_2301_x8535_y23051
104,1009,Ipsilateral,63.54291847117497,0,17109_2301_x8535_y23051
104,44,Contralateral,1.2001705258240905,0,17109_2301_x8535_y23051
104,19,Ipsilateral,8.798399103701758,0,17109_2301_x8535_y23051
104,993,Contralateral,434.7197946338006,0,17109_2301_x8535_y23051
104,985,Contralateral,488.4514678495818,0,17109_2301_x8535_y23051
104,723,Ipsilateral,13.97867278686932,0,17109_2301_x8535_y23051
104,19,Contralateral,1.9994353664952076,0,17109_2301_x8535_y23051
104,0,Contralateral,218.48477386190845,0,17109_2301_x8535_y23051
104,993,Ipsilateral,489.12538947854915,39.706902353776584,17109_2301_x8535_y23051
104,0,Ipsilateral,2.3852347566927623,0,17109_2301_x8535_y23051
104,1009,Contralateral,37.57895349456318,0,17109_2301_x8535_y23051
104,48,Ipsilateral,5.992537683486723,0,17109_2301_x8535_y23051
104,48,Contralateral,22.78274527706468,0,17109_2301_x8535_y23051
104,972,Contralateral,3.1984409755548806,0,17109_2301_x8535_y23051
104,184,Contralateral,50.74769260865165,0,17109_2301_x9418_y23665
104,104,Contralateral,233.04732057935118,0,17109_2301_x9418_y23665
104,104,Ipsilateral,458.96789526924186,170.3119995019931,17109_2301_x9418_y23665
104,972,Ipsilateral,82.8928514653978,0,17109_2301_x9418_y23665
104,1057,Ipsilateral,134.71546705490408,0,17109_2301_x9418_y23665
104,345,Ipsilateral,102.68583437337209,0,17109_2301_x9418_y23665
104,985,Ipsilateral,48.67446596247876,0,17109_2301_x9418_y23665
104,1009,Ipsilateral,73.91224618743507,0,17109_2301_x9418_y23665
104,19,Ipsilateral,5.596307818535188,0,17109_2301_x9418_y23665
104,993,Contralateral,1161.9845991041311,0,17109_2301_x9418_y23665
104,985,Contralateral,65.16875117143539,0,17109_2301_x9418_y23665
104,723,Ipsilateral,60.426042974032825,0,17109_2301_x9418_y23665
104,119,Contralateral,3.567364303944309,0,17109_2301_x9418_y23665
104,0,Contralateral,49.024060175903635,0,17109_2301_x9418_y23665
104,184,Ipsilateral,95.46773408288009,0,17109_2301_x9418_y23665
104,19,Contralateral,7.19433506928355,0,17109_2301_x9418_y23665
104,731,Ipsilateral,0.7998995890317543,0,17109_2301_x9418_y23665
104,993,Ipsilateral,266.6864637479993,0,17109_2301_x9418_y23665
104,1009,Contralateral,57.56963883801424,0,17109_2301_x9418_y23665
104,48,Ipsilateral,4.390842884530188,0,17109_2301_x9418_y23665
104,48,Contralateral,7.996166360952171,0,17109_2301_x9418_y23665
985,345,Contralateral,13.830541637061724,0,17109_2401_x8977_y24184
985,993,Contralateral,610.1898988486022,0,17109_2401_x8977_y24184
985,1057,Ipsilateral,22.653909316382613,0,17109_2401_x8977_y24184
985,985,Contralateral,905.5941485844651,0,17109_2401_x8977_y24184
985,345,Ipsilateral,26.808362938239764,0,17109_2401_x8977_y24184
985,985,Ipsilateral,614.6950004294024,173.12791948879374,17109_2401_x8977_y24184
985,0,Contralateral,28.719696469842503,0,17109_2401_x8977_y24184
985,184,Contralateral,11.169394389620852,0,17109_2401_x8977_y24184
985,1009,Contralateral,59.96020002165897,0,17109_2401_x8977_y24184
985,993,Ipsilateral,311.2766285332487,0,17109_2401_x8977_y24184
985,104,Contralateral,33.95542003787193,0,17109_2401_x8977_y24184
985,104,Ipsilateral,110.00506130452405,6.786188786557897,17109_2401_x8977_y24184
985,1009,Ipsilateral,83.94523836243853,0,17109_2401_x8977_y24184
985,48,Contralateral,0.4000513966979724,0,17109_2401_x8977_y24184
104,993,Contralateral,793.399740780033,0,17109_2401_x9338_y2394
104,985,Contralateral,87.30534903252861,0,17109_2401_x9338_y2394
104,48,Ipsilateral,38.37174743151561,0,17109_2401_x9338_y2394
104,985,Ipsilateral,17.192875737303797,0,17109_2401_x9338_y2394
104,184,Ipsilateral,195.56751516353498,0,17109_2401_x9338_y2394
104,39,Ipsilateral,170.98021971633568,0,17109_2401_x9338_y2394
104,993,Ipsilateral,975.9373503217473,0,17109_2401_x9338_y2394
104,723,Ipsilateral,93.02444245027004,0,17109_2401_x9338_y2394
104,1009,Contralateral,55.723733273415334,0,17109_2401_x9338_y2394
104,104,Ipsilateral,217.42177761025235,133.26313461352476,17109_2401_x9338_y2394
104,19,Contralateral,5.595557409260082,0,17109_2401_x9338_y2394
104,746,Ipsilateral,13.509246719262187,0,17109_2401_x9338_y2394
104,1009,Ipsilateral,31.965832030023854,0,17109_2401_x9338_y2394
104,48,Contralateral,2.397670050969805,0,17109_2401_x9338_y2394
104,19,Ipsilateral,7.9984525907286645,0,17109_2401_x9338_y2394
104,972,Contralateral,17.89593987692567,0,17109_2401_x9338_y2394
104,39,Contralateral,1.9978187543058326,0,17109_2401_x9338_y2394
104,972,Ipsilateral,36.32544022497423,0,17109_2401_x9338_y2394
104,1027,Ipsilateral,23.489233163610237,0,17109_2401_x9695_y9693
104,378,Ipsilateral,26.7704651731351,0,17109_2401_x9695_y9693
104,502,Ipsilateral,1.5445709021797356,0,17109_2401_x9695_y9693
104,533,Ipsilateral,27.08523364750767,0,17109_2401_x9695_y9693
104,104,Contralateral,22.297126149212023,0,17109_2401_x9695_y9693
104,104,Ipsilateral,106.48598524744162,161.8167034582619,17109_2401_x9695_y9693
104,369,Ipsilateral,2.7804320272164826,0,17109_2401_x9695_y9693
104,723,Contralateral,5.120389427267877,0,17109_2401_x9695_y9693
104,972,Ipsilateral,4.399022058751253,0,17109_2401_x9695_y9693
104,417,Ipsilateral,154.0039840942301,0,17109_2401_x9695_y9693
104,918,Contralateral,3.9669865796502526,0,17109_2401_x9695_y9693
104,394,Ipsilateral,20.921079137415468,0,17109_2401_x9695_y9693
104,345,Ipsilateral,43.32678806524444,0,17109_2401_x9695_y9693
104,985,Ipsilateral,82.88076045838976,0,17109_2401_x9695_y9693
104,39,Ipsilateral,262.50211072190973,0,17109_2401_x9695_y9693
104,541,Ipsilateral,1.1975261529869252,0,17109_2401_x9695_y9693
104,1009,Ipsilateral,46.38222666575444,0,17109_2401_x9695_y9693
104,677,Contralateral,66.66836589380277,0,17109_2401_x9695_y9693
104,353,Ipsilateral,19.118723008455557,0,17109_2401_x9695_y9693
104,19,Ipsilateral,9.19629042642527,0,17109_2401_x9695_y9693
104,895,Contralateral,103.52818623772944,0,17109_2401_x9695_y9693
104,993,Contralateral,576.5806933698337,0,17109_2401_x9695_y9693
104,985,Contralateral,70.3726630128878,0,17109_2401_x9695_y9693
104,1011,Ipsilateral,11.982026231571192,0,17109_2401_x9695_y9693
104,922,Contralateral,8.750936271742056,0,17109_2401_x9695_y9693
104,409,Ipsilateral,33.506519000597514,0,17109_2401_x9695_y9693
104,886,Ipsilateral,360.18549696533375,0,17109_2401_x9695_y9693
104,385,Ipsilateral,162.59443729208277,0,17109_2401_x9695_y9693
104,1057,Contralateral,82.68957855944544,0,17109_2401_x9695_y9693
104,541,Contralateral,23.69632457105518,0,17109_2401_x9695_y9693
104,879,Ipsilateral,144.11999328978663,0,17109_2401_x9695_y9693
104,0,Contralateral,48.21899203800129,0,17109_2401_x9695_y9693
104,19,Contralateral,6.399323673381051,0,17109_2401_x9695_y9693
104,402,Ipsilateral,138.0883725038859,0,17109_2401_x9695_y9693
104,993,Ipsilateral,568.6601260409158,0,17109_2401_x9695_y9693
104,1009,Contralateral,69.43844328843703,0,17109_2401_x9695_y9693
104,0,Ipsilateral,30.6404153557486,0,17109_2401_x9695_y9693
104,329,Ipsilateral,88.69091609855738,0,17109_2401_x9695_y9693
104,48,Ipsilateral,25.972206343291784,0,17109_2401_x9695_y9693
104,894,Ipsilateral,10.388927766027317,0,17109_2401_x9695_y9693
104,48,Contralateral,20.79535406070195,0,17109_2401_x9695_y9693
104,182305689,Ipsilateral,21.818663967007367,0,17109_2401_x9695_y9693
104,111,Contralateral,4.776811511439437,0,17109_2401_x9695_y9693
104,111,Ipsilateral,53.33694497291963,0,17109_2401_x9954_y9122
104,184,Contralateral,102.3338975062015,0,17109_2401_x9954_y9122
104,104,Ipsilateral,588.9467220537082,141.3011300255403,17109_2401_x9954_y9122
104,723,Contralateral,75.28035717240772,0,17109_2401_x9954_y9122
104,119,Ipsilateral,45.980383941523556,0,17109_2401_x9954_y9122
104,369,Contralateral,26.296277681347227,0,17109_2401_x9954_y9122
104,985,Ipsilateral,17.597446143318958,0,17109_2401_x9954_y9122
104,746,Contralateral,9.577499467345335,0,17109_2401_x9954_y9122
104,1009,Ipsilateral,65.94868656768317,0,17109_2401_x9954_y9122
104,19,Ipsilateral,0.7998497858916873,0,17109_2401_x9954_y9122
104,993,Contralateral,850.805939062802,0,17109_2401_x9954_y9122
104,985,Contralateral,114.53567886715547,0,17109_2401_x9954_y9122
104,723,Ipsilateral,12.351814440818895,0,17109_2401_x9954_y9122
104,39,Contralateral,10.795126228183017,0,17109_2401_x9954_y9122
104,184,Ipsilateral,70.85246066121137,0,17109_2401_x9954_y9122
104,993,Ipsilateral,509.8327317760403,0,17109_2401_x9954_y9122
