1030,18453_4711_x14090_y3943,10,SSp-ll
201,18453_4725_x30684_y6703,10,SSp-bfd
1047,18453_4749_x31789_y8895,10,SSp-n
1047,18453_4899_x10111_y5917,10,SSp-bfd
1035,18453_5033_x32118_y8975,9,SSs
1047,18453_5113_x9557_y5782,10,SSp-bfd
201,18453_5228_x9833_y5221,10,SSp-bfd
1047,18453_5308_x10321_y5166,10,SSp-bfd
1066,18453_5317_x24548_y3717,9,VISam
1058,18453_5318_x33682_y14092,8,VISC
806,18453_5325_x32314_y8395,9,SSs
965,18453_5343_x23330_y3366,9,RSPagl
862,18453_5436_x32746_y12751,9,SSs
1047,18453_5459_x9646_y5477,10,SSp-bfd
312782608,18453_5535_x29214_y5045,9,SSp-bfd
520,18453_5578_x32997_y13060,9,AUDv
281,18453_5667_x25695_y3103,9,VISam
251,18453_5701_x28505_y4297,9,VISrl
905,18453_5766_x31719_y6139,9,SSs
430,18453_5841_x19468_y3419,9,RSPv
520,18453_5862_x33046_y12305,9,AUDv
805,18453_5941_x24629_y3152,9,VISam
805,18453_5995_x24812_y3143,9,VISam
805,18453_6040_x24821_y3042,9,VISam
806,18453_6053_x8032_y5933,9,SSs
312782608,18453_6181_x10238_y3690,9,VISrl
251,18453_6229_x34471_y10482,9,AUDv
593,18453_6316_x30559_y4743,9,VISrl
821,18453_6477_x30376_y5078,9,VISp
905,18453_6479_x9010_y4330,9,VISal
1127,18453_6500_x34303_y12884,8,TEa
905,18453_6537_x8725_y4484,9,VISal
821,18453_6561_x9442_y3817,9,VISrl
687,18453_6576_x22528_y4353,9,RSPv
905,18453_6604_x9161_y4006,9,VISrl
593,18453_6675_x10576_y3102,9,VISp
905,18453_6675_x8876_y4461,9,VISal
847,18453_6708_x6437_y7833,9,AUDp
973,18453_6746_x8555_y4741,9,VISl
821,18453_6748_x28152_y3578,9,VISp
312782608,18453_6756_x7677_y5336,9,VISrl
821,18453_6846_x11548_y2831,9,VISp
721,18453_7007_x11486_y3611,9,VISp
973,18453_7010_x8769_y4509,9,VISp
421,18453_7024_x9012_y4138,9,VISp
973,18453_7112_x9089_y4667,9,VISp
821,18453_7132_x11495_y3152,9,VISp
312782640,18453_7132_x31679_y7308,9,VISli
973,18453_7146_x8788_y4552,9,VISp
821,18453_7188_x11060_y3637,9,VISp
593,18453_7223_x30215_y5120,9,VISp
821,18453_7245_x12979_y2864,9,VISp
721,18453_7304_x11719_y3749,9,VISp
1127,18453_7309_x5442_y9199,8,TEa
526,18453_7455_x32866_y9412,10,VISpor
526,18453_7692_x10145_y15241,10,ENTm
20,18453_7813_x5799_y12199,10,ENTl
672,18454_00002,7,CP
484682512,18454_00003,3,CP
484682516,18454_00004,5,CP
882,18454_00009,9,CP
484682516,18454_00010,5,CP
484682512,18454_00011,3,CP
2,18454_00014,10,CP
672,18454_00015,7,CP
672,18454_00016,7,CP
484682512,18454_00017,3,CP
672,18454_00018,7,CP
672,18454_00020,7,CP
672,18454_00021,7,CP
672,18454_00022,7,CP
484682516,18454_00024,5,CP
672,18454_00027,7,CP
956,18454_00028,5,CP
844,18454_00029,9,CP
672,18454_00039,7,CP
733,18454_00046,9,VPM
733,18454_00048,9,VPM
672,18454_00049,7,CP
15,18454_00050,8,MD
629,18454_00051,8,VAL
733,18454_00052,9,VPM
15,18454_00053,8,MD
366,18454_00054,8,SMT
549,18454_00055,5,RE
189,18454_00056,8,RE
366,18454_00057,8,RE
366,18454_00058,8,RE
496345668,18454_00059,9,LGd
484682520,18454_00060,5,VPM
496345668,18454_00061,9,VPM
1079,18454_00062,9,VPM
1088,18454_00063,9,MG
733,18454_00064,9,VPM
1020,18454_00065,8,PO
733,18454_00066,9,VPM
484682524,18454_00067,5,VPM
718,18454_00068,9,VPL
1079,18454_00069,9,MG
733,18454_00070,9,VPM
733,18454_00071,9,VPM
733,18454_00072,9,VPM
733,18454_00073,9,VPLpc
362,18454_00074,8,MD
1020,18454_00075,8,VAL
672,18454_00093,7,CP
599,18454_00095,8,CM
15,18454_00096,8,MD
599,18454_00097,8,CM
1113,18454_00098,8,IAD
549,18454_00099,5,AM
366,18454_00100,8,SMT
366,18454_00101,8,SMT
733,18454_00105,9,VPM
718,18454_00106,9,VPL
718,18454_00107,9,VPM
718,18454_00109,9,VPL
672,18454_00111,7,CP
496345668,18454_00126,9,LP
733,18454_00127,9,VPM
733,18454_00128,9,VPM
496345668,18454_00129,9,LGd
362,18454_00130,8,MD
733,18454_00131,9,VPM
725,18454_00132,9,VPMpc
733,18454_00133,9,VPM
733,18454_00134,9,VPM
733,18454_00135,9,VPM
733,18454_00136,9,VPM
733,18454_00137,9,VPM
733,18454_00138,9,VPM
733,18454_00139,9,VPM
733,18454_00140,9,VPL
718,18454_00141,9,VPL
718,18454_00142,9,VPL
697,18454_00143,6,VPL
313,18454_00144,4,VPL
718,18454_00145,9,VPL
718,18454_00146,9,VPM
797,18454_00147,7,VPL
262,18454_00148,7,VPL
1088,18454_00149,9,MG
1079,18454_00150,9,MG
1088,18454_00151,9,MG
797,18454_00152,7,VPM
733,18454_00153,9,VPM
733,18454_00154,9,VPM
733,18454_00155,9,VPM
549,18454_00156,5,VPL
718,18454_00157,9,VPL
718,18454_00158,9,VPL
797,18454_00159,7,VPL
685,18454_00160,8,VPM
685,18454_00161,8,VPM
718,18454_00162,9,VPM
262,18454_00163,7,VPL
718,18454_00164,9,VPL
718,18454_00165,9,VPL
6,18454_00166,5,VPL
6,18454_00167,5,VPL
6,18454_00168,5,VPL
1031,18454_00169,7,VPL
997,18454_00170,1,MG
66,18454_00171,6,MG
672,18454_00174,7,CP
366,18454_00176,8,SMT
366,18454_00177,8,SMT
1009,18454_01000,2,VPL
733,18454_01001,9,VPM
733,18454_01004,9,VPM
733,18454_01005,9,VPM
262,18454_01006,7,RT
262,18454_01007,7,VPL
733,18454_01009,9,VPM
733,18454_01010,9,VPM
733,18454_01011,9,VPM
733,18454_01012,9,VPM
733,18454_01013,9,VPM
733,18454_01014,9,VPM
733,18454_01015,9,VPM
733,18454_01018,9,VPM
463,18454_01021,9,LGd
496345668,18454_01022,9,RT
1009,18454_01023,2,VPL
496345668,18454_01027,9,VPM
262,18454_01030,7,VPL
262,18454_01031,7,VPL
262,18454_01032,7,VPL
262,18454_01033,7,VPL
178,18454_01034,8,VPL
178,18454_01035,8,VPL
262,18454_01038,7,VPL
484682520,18454_01039,5,VPM
262,18454_01040,7,VPL
484682520,18454_01041,5,VPM
733,18454_01042,9,VPM
733,18454_01043,9,VPM
733,18454_01044,9,VPM
262,18454_01045,7,VPL
733,18454_01047,9,VPM
733,18454_01048,9,VPM
733,18454_01049,9,VPM
496345668,18454_01050,9,LGd
484682520,18454_01051,5,VPM
733,18454_01052,9,VPM
733,18454_01053,9,VPM
733,18454_01054,9,VPM
1092,18454_01055,5,VPM
733,18454_01056,9,VPM
733,18454_01059,9,VPM
733,18454_01060,9,VPM
733,18454_01061,9,VPM
733,18454_01062,9,VPM
733,18454_01063,9,VPM
733,18454_01064,9,VPM
733,18454_01066,9,VPM
733,18454_01067,9,VPM
733,18454_01069,9,VPL
733,18454_01073,9,VPM
733,18454_01074,9,VPM
672,18454_01078,7,CP
733,18454_01080,9,VPM
733,18454_01081,9,VPM
733,18454_01082,9,VPM
733,18454_01085,9,VPM
733,18454_01086,9,VPM
733,18454_01089,9,VPM
733,18454_01090,9,VPM
262,18454_01091,7,VPL
733,18454_01092,9,VPM
733,18454_01093,9,VPM
733,18454_01095,9,VPM
733,18454_01096,9,VPM
733,18454_01097,9,VPM
733,18454_01098,9,VPM
733,18454_01100,9,VPM
733,18454_01101,9,VPM
733,18454_01103,9,VPM
733,18454_01104,9,VPM
733,18454_01105,9,VPM
733,18454_01106,9,VPM
733,18454_01107,9,VPM
718,18454_01108,9,VPM
718,18454_01109,9,VPL
718,18454_01110,9,VPL
718,18454_01111,9,VPL
733,18454_01112,9,VPL
718,18454_01113,9,VPM
718,18454_01114,9,VPL
718,18454_01115,9,VPM
718,18454_01116,9,VPL
718,18454_01117,9,VPL
718,18454_01118,9,VPL
733,18454_01119,9,VPM
718,18454_01120,9,VPL
718,18454_01121,9,VPL
718,18454_01122,9,VPM
718,18454_01123,9,VPL
1092,18454_01124,5,VPL
733,18454_01125,9,VPM
733,18454_01126,9,VPM
718,18454_01127,9,LGd
718,18454_01130,9,VPL
549,18454_01131,5,RE
797,18454_01132,7,VPM
797,18454_01133,7,VPL
797,18454_01134,7,VPL
672,18455_00002,7,CP
672,18455_00004,7,CP
672,18455_00005,7,CP
672,18455_00007,7,CP
672,18455_00008,7,CP
672,18455_00009,7,CP
672,18455_00012,7,CP
672,18455_00013,7,CP
672,18455_00014,7,CP
718,18455_00015,9,VPM
672,18455_00016,7,CP
496345668,18455_00017,9,LGd
496345668,18455_00018,9,LGd
262,18455_00019,7,VPL
733,18455_00020,9,VPM
733,18455_00021,9,VPM
1020,18455_00022,8,VPM
155,18455_00023,8,PO
484682512,18455_00026,3,CP
672,18455_00028,7,CP
672,18455_00030,7,CP
672,18455_00031,7,CP
672,18455_00032,7,CP
484682516,18455_00033,5,CP
672,18455_00036,7,CP
672,18455_00037,7,CP
672,18455_00040,7,CP
672,18455_00041,7,CP
496345668,18455_00042,9,LGd
463,18455_00043,9,LGd
496345664,18455_00044,9,LGd
496345664,18455_00045,9,LGd
463,18455_00046,9,LGd
484682520,18455_00047,5,VPM
549,18455_00048,5,VPM
262,18455_00049,7,VPM
549,18455_00050,5,MG
672,18455_00106,7,CP
672,18455_00110,7,CP
672,18455_00119,7,CP
733,18455_00120,9,VPL
718,18455_00121,9,VPM
733,18455_00122,9,VPM
1020,18455_00123,8,PO
733,18455_00124,9,PO
718,18455_00125,9,VPL
149,18455_00126,8,PVT
15,18455_00127,8,CM
366,18455_00132,8,SMT
189,18455_00133,8,SMT
189,18455_00134,8,RE
672,18455_00135,7,CP
733,18455_00136,9,VPM
733,18455_00137,9,VPL
733,18455_00138,9,VPM
733,18455_00139,9,VPM
733,18455_00140,9,VPM
718,18455_00141,9,VPM
733,18455_00142,9,VPM
733,18455_00143,9,VPM
733,18455_00144,9,VPM
733,18455_00145,9,VPM
733,18455_00146,9,VPM
733,18455_00147,9,VPM
733,18455_00148,9,VPM
733,18455_00149,9,VPM
733,18455_00150,9,VPM
733,18455_00151,9,VPM
718,18455_00152,9,VPL
718,18455_00153,9,VPL
733,18455_00154,9,VPM
733,18455_00155,9,VPM
1020,18455_00156,8,VPM
1020,18455_00157,8,VPM
1020,18455_00158,8,VPMpc
733,18455_00159,9,VPM
362,18455_00163,8,MD
15,18455_00164,8,IAD
15,18455_00165,8,MD
1096,18455_00166,9,AM
733,18455_00167,9,VPM
672,18455_00172,7,CP
672,18455_00180,7,CP
672,18455_00181,7,CP
672,18455_00182,7,CP
1020,18455_00199,8,VPM
733,18455_00200,9,VPM
733,18455_00201,9,VPM
718,18455_00202,9,VPM
733,18455_00203,9,VPM
1092,18455_00204,5,VPM
1092,18455_00205,5,VPL
733,18455_00206,9,VPL
733,18455_00207,9,VPM
733,18455_00208,9,VPM
733,18455_00209,9,VPM
718,18455_00210,9,VPL
672,18455_00220,7,CP
672,18455_00224,7,CP
672,18455_00240,7,CP
733,18455_00252,9,VPM
733,18455_00253,9,VPM
733,18455_00254,9,VPM
733,18455_00255,9,VPM
733,18455_00256,9,VPM
733,18455_00257,9,VPM
733,18455_00258,9,VPM
733,18455_00259,9,VPM
1092,18455_00260,5,VPM
733,18455_00261,9,VPM
733,18455_00262,9,VPL
733,18455_00263,9,VPM
733,18455_00264,9,VPM
672,18455_3718_x10944_y12140,7,CP
672,18455_4619_x10185_y12182,7,CP
1113,18455_4709_x21225_y13716,8,IAD
15,18455_4844_x20256_y14088,8,unknown
1096,18455_4982_x21552_y14337,9,AM
189,18455_5196_x19752_y14652,8,RH
718,18455_5246_x26804_y12456,9,VPM
189,18455_5250_x19362_y14728,8,SMT
718,18455_5252_x26762_y12479,9,VPM
733,18455_5253_x25617_y13881,9,VPM
733,18455_5316_x26308_y13288,9,VPM
1020,18455_5386_x25400_y12840,8,VPM
733,18455_5404_x24949_y14106,9,VPM
718,18455_5472_x13482_y11733,9,VPM
733,18455_5474_x14981_y13279,9,VPM
733,18455_5507_x14812_y14221,9,VPM
1020,18455_5517_x15391_y12702,8,PO
733,18455_5542_x25478_y13256,9,VPM
733,18455_5600_x15840_y13940,9,VPM
733,18455_5632_x14519_y14028,9,VPM
733,18455_5693_x15213_y13902,9,VPM
1020,18455_5730_x15780_y13638,8,VPLpc
733,18455_5898_x14920_y13352,9,VPLpc
1020,18455_6001_x15897_y13277,8,VPLpc
484682516,18457_00001,5,CP
484682516,18457_00002,5,CP
672,18457_00003,7,CP
488,18457_00004,9,CP
956,18457_00005,5,CP
672,18457_00006,7,CP
672,18457_00007,7,CP
672,18457_00008,7,CP
178,18457_00009,8,RT
262,18457_00010,7,VPL
262,18457_00012,7,VPL
1092,18457_00013,5,VPM
672,18457_00014,7,CP
672,18457_00015,7,CP
178,18457_00017,8,VPM
484682520,18457_00018,5,VPM
549,18457_00019,5,VPM
733,18457_00023,9,VPM
484682524,18457_00024,5,VPL
549,18457_00025,5,VPM
484682520,18457_00026,5,VPM
733,18457_00027,9,VPM
733,18457_00028,9,VPM
733,18457_00029,9,VPM
672,18457_00030,7,CP
672,18457_00031,7,CP
1108,18457_00032,5,CP
1108,18457_00033,5,CP
956,18457_00034,5,CP
630,18457_00035,9,CP
440,18457_00036,9,CP
672,18457_00037,7,CP
672,18457_00038,7,CP
672,18457_00039,7,CP
672,18457_00040,7,CP
672,18457_00041,7,CP
672,18457_00043,7,CP
672,18457_00044,7,CP
733,18457_00045,9,VPM
733,18457_00046,9,VPM
733,18457_00047,9,VPM
1092,18457_00048,5,VPM
1020,18457_00049,8,VPM
733,18457_00051,9,VPM
733,18457_00052,9,VPM
733,18457_00053,9,VPM
733,18457_00054,9,VPM
733,18457_00055,9,VPM
733,18457_00056,9,VPM
733,18457_00057,9,VPM
733,18457_00058,9,VPM
733,18457_00059,9,VPM
733,18457_00061,9,VPM
733,18457_00062,9,VPM
733,18457_00063,9,VPM
733,18457_00064,9,VPM
733,18457_00065,9,VPL
733,18457_00066,9,VPM
733,18457_00068,9,VPM
733,18457_00069,9,VPL
733,18457_00072,9,VPL
733,18457_00073,9,VPL
549,18457_00074,5,MG
549,18457_00075,5,MG
672,18457_00076,7,CP
672,18457_00077,7,CP
672,18457_00078,7,CP
