1086,0,3623.060844001701,109.03565624441953,SSp-tr4,10
1111,3,6291.119756621058,397.6868621290168,SSp-tr5,10
9,0,3032.8174046865724,43.7877786389709,SSp-tr6a,10
461,0,304.4949050840947,0.0,SSp-tr6b,10
182305689,5,41004.39463219612,2061.373632698773,SSp-un,9
182305693,0,2318.764211011476,328.11394162898495,SSp-un1,10
182305697,1,13982.271284358474,366.2324381952954,SSp-un2/3,10
182305701,0,8199.674137379376,172.47097489488667,SSp-un4,10
182305705,4,9805.522008068661,1170.2601122120518,SSp-un5,10
182305709,0,6299.7918367081875,24.296165767553862,SSp-un6a,10
182305713,0,398.37115466994175,0.0,SSp-un6b,10
378,64,220904.43813352473,19605.123755117835,SSs,8
873,2,15970.941198474931,3143.0299480774993,SSs1,9
806,8,59687.39030090019,3009.7016458639605,SSs2/3,9
1035,10,37608.25296169805,2745.8359696635903,SSs4,9
1090,31,54527.729619128455,8600.357959961999,SSs5,9
862,12,48568.72996186088,1996.7327828603068,SSs6a,9
893,1,4541.394091462251,109.46544869047518,SSs6b,9
1057,10,28991.89241870195,2317.8495402676685,GU,7
36,0,1261.561273163369,65.7288899632676,GU1,8
180,0,5918.976278874626,82.6538684241998,GU2/3,8
148,0,3151.080954509156,110.53889427342386,GU4,8
187,3,8755.905477476354,556.9320730783396,GU5,8
638,6,8306.244087671796,1294.9862145445302,GU6a,8
662,1,1598.1243470066502,207.00959998390744,GU6b,8
677,7,36529.27423080803,1187.687123916012,VISC,7
897,0,3667.925799071631,16.724237242608048,VISC1,8
1106,1,11195.917363445704,255.39132544880889,VISC2/3,8
1010,0,4660.127538611118,102.9546770343604,VISC4,8
1058,4,9488.973243404134,363.62712167655707,VISC5,8
857,2,6837.029693739595,340.2769586197996,VISC6a,8
849,0,679.3005925358477,108.7128038938781,VISC6b,8
247,20,108406.15500052705,3702.968866148553,AUD,7
1011,4,26008.5147824321,665.516810159305,AUDd,8
527,0,1821.9238185314475,31.710937926548716,AUDd1,9
600,0,9630.424722855705,66.49436398604672,AUDd2/3,9
678,0,4037.7477088998776,156.10595025136445,AUDd4,9
252,3,6911.864324793975,333.5386788950509,AUDd5,9
156,1,3208.64659771471,77.66687910029418,AUDd6a,9
243,0,397.9076096363818,0.0,AUDd6b,9
480149230,0,0,0,VISlla,9
480149234,0,0,0,VISlla1,10
480149238,0,0,0,VISlla2/3,10
480149242,0,0,0,VISlla4,10
480149246,0,0,0,VISlla5,10
480149250,0,0,0,VISlla6a,10
480149254,0,0,0,VISlla6b,10
1002,9,49006.34766016805,2207.9571230112897,AUDp,8
735,0,5535.311259483858,604.2581763014241,AUDp1,9
251,6,17785.992418208316,924.9289892050358,AUDp2/3,9
816,0,8190.681135546427,102.51916199338245,AUDp4,9
847,3,12264.456680476289,572.6723823940289,AUDp5,9
954,0,4321.635742148637,3.578413117418814,AUDp6a,9
1005,0,908.2704243045204,0.0,AUDp6b,9
1027,2,8233.265281281061,166.3185739483119,AUDpo,8
696,0,1207.8801236648803,32.89447406251941,AUDpo1,9
643,0,2875.0967829112924,17.09656359361255,AUDpo2/3,9
759,1,1048.9823267493928,14.570554336505051,AUDpo4,9
791,0,1814.4683980640855,54.046747892399075,AUDpo5,9
249,1,936.8544450041888,47.71023406327579,AUDpo6a,9
456,0,349.9832048872199,0.0,AUDpo6b,9
1018,5,25158.027276645837,663.176359029645,AUDv,8
959,0,2351.4956203021097,72.52936689386277,AUDv1,9
755,0,5449.357413530887,40.88104889439808,AUDv2/3,9
990,1,4028.8584447741687,58.758499862663605,AUDv4,9
1023,2,8189.706122232306,247.9549284934614,AUDv5,9
520,2,4513.108288927848,206.72513208891206,AUDv6a,9
598,0,625.5013868785175,36.32738279634716,AUDv6b,9
669,67,272121.79976570664,15811.687267240683,VIS,7
801,0,0,0,VIS1,8
561,0,0,0,VIS2/3,8
913,0,0,0,VIS4,8
937,0,0,0,VIS5,8
457,0,0,0,VIS6a,8
497,0,0,0,VIS6b,8
402,12,18396.86625049755,2357.6831301091615,VISal,8
1074,0,2185.9774042467157,424.0075075727245,VISal1,9
905,7,6010.996607809779,1049.1693113557137,VISal2/3,9
1114,2,2915.5334129396856,500.4792927466663,VISal4,9
233,3,4954.549172809749,377.0487785302298,VISal5,9
601,0,1947.1503595667727,3.275570961362426,VISal6a,9
649,0,382.6592931248541,3.7026689424645505,VISal6b,9
394,2,14880.020258003911,199.02429026873554,VISam,8
281,1,2321.237390523772,77.5570669526595,VISam1,9
1066,1,4729.151134370214,87.82326006953727,VISam2/3,9
401,0,1916.4453442087615,11.28863704962332,VISam4,9
433,0,3984.86504170178,2.7599626460107713,VISam5,9
1046,0,1655.5979797829514,17.2036750706473,VISam6a,9
441,0,272.7233674164332,2.39168848025739,VISam6b,9
409,12,24753.59993010263,2568.896633971169,VISl,8
421,1,3604.020076616005,470.0600441586536,VISl1,9
973,4,6244.106913718821,630.5567654647286,VISl2/3,9
573,0,2864.305334355303,86.12727085982789,VISl4,9
613,0,5834.904591386998,338.02889228016517,VISl5,9
74,6,5455.3804490968105,878.8273031225617,VISl6a,9
121,1,750.8825649286968,165.29635808523236,VISl6b,9
385,31,167021.7840487509,8464.10379551228,VISp,8
593,4,27789.42941982875,1808.0556638362127,VISp1,9
821,11,59290.14435933147,2059.3323689577737,VISp2/3,9
721,4,30049.512501356247,839.0807235419901,VISp4,9
778,6,27098.133751536916,1696.9900735041615,VISp5,9
33,4,19932.641276601247,1719.9498384778317,VISp6a,9
305,2,2861.922740096276,340.6951271943107,VISp6b,9
425,0,9165.065844248677,46.923141680709236,VISpl,8
750,0,1849.1426669650753,0.0,VISpl1,9
269,0,3074.5351435127122,0.0,VISpl2/3,9
869,0,570.2803203113124,0.8001622318296439,VISpl4,9
902,0,2220.729708767968,1.963536382950308,VISpl5,9
377,0,1302.1082916112052,38.37075835061702,VISpl6a,9
393,0,148.26971308040305,5.788684715312266,VISpl6b,9
533,7,21280.590958471355,1283.7452089697206,VISpm,8
805,3,3860.072885712246,304.81854101690595,VISpm1,9
41,2,8241.606743984277,594.9295119522349,VISpm2/3,9
501,1,1793.1029437933557,146.19125085020974,VISpm4,9
565,0,4564.273767568868,95.2130113677676,VISpm5,9
257,1,2451.9412600901846,107.47167336964617,VISpm6a,9
469,0,369.5933573224243,35.121220412956006,VISpm6b,9
312782574,2,6940.719885198313,619.0297840080918,VISli,8
312782578,0,737.025441908272,23.73317068321155,VISli1,9
312782582,0,1209.6918999081188,17.979623219567134,VISli2/3,9
312782586,0,620.6124184749683,18.956573694210494,VISli4,9
312782590,0,2664.737183084739,229.60506486364247,VISli5,9
312782594,1,1445.3337658744392,234.2086925751293,VISli6a,9
312782598,1,263.31917594777616,94.54665897233089,VISli6b,9
312782628,1,9683.15259043327,272.2812827208118,VISpor,8
312782632,0,2016.7774910346,36.20145342636032,VISpor1,9
312782636,0,2769.7555445496123,35.23802041922831,VISpor2/3,9
312782640,1,452.4998901051534,96.62635691788786,VISpor4,9
312782644,0,2639.224099683038,22.078309358755117,VISpor5,9
312782648,0,1545.6434823737275,56.417510917377996,VISpor6a,9
312782652,0,259.25208268713925,25.719631681202216,VISpor6b,9
31,38,120058.36531932127,9232.000842820236,ACA,7
572,0,0,0,ACA1,8
1053,0,0,0,ACA2/3,8
739,0,0,0,ACA5,8
179,0,0,0,ACA6a,8
227,0,0,0,ACA6b,8
39,30,90127.21894294549,6684.915798504121,ACAd,8
935,1,15456.250361824663,797.3391187034312,ACAd1,9
211,4,16981.149329605032,1060.926433238006,ACAd2/3,9
1015,8,37800.07875558341,2082.570015265983,ACAd5,9
919,17,19242.81934246064,2640.4062801905534,ACAd6a,9
927,0,646.9211534717529,103.67395110614768,ACAd6b,9
48,8,29931.146376375775,2547.0850443161144,ACAv,8
588,1,5657.058982951696,682.1631123825911,ACAv1,9
296,2,6045.755621620856,425.2669047242431,ACAv2/3,9
772,4,12633.149874874614,1075.3447348932925,ACAv5,9
810,1,4988.480837392075,342.8180687186579,ACAv6a,9
819,0,606.7010595365306,21.492223597330042,ACAv6b,9
972,9,39636.83133135264,2149.116617044486,PL,7
171,0,7013.864282842186,434.010029702117,PL1,8
195,0,0,0,PL2,8
304,3,6825.884353593989,631.5719489181834,PL2/3,8
363,4,17381.160480404036,716.7955997789161,PL5,8
84,2,7905.696773070445,346.5408150599659,PL6a,8
132,0,510.2254414419832,20.198223585303484,PL6b,8
44,0,4670.746415465914,21.833861562154823,ILA,7
707,0,576.9602650454142,0.0,ILA1,8
747,0,0,0,ILA2,8
556,0,637.8232094998269,0.0,ILA2/3,8
827,0,1276.902958612836,0.0,ILA5,8
1054,0,1904.060772431375,18.84952817286286,ILA6a,8
1081,0,274.99920987646186,2.9843333892919603,ILA6b,8
714,23,137764.59915576084,5576.851939057573,ORB,7
264,0,0,0,ORB1,8
492,0,0,0,ORB2/3,8
352,0,0,0,ORB5,8
476,0,0,0,ORB6a,8
516,0,0,0,ORB6b,8
723,14,79419.4644402595,3389.1837985594243,ORBl,8
448,0,7496.085657727857,268.25006714885853,ORBl1,9
412,0,17744.480840767814,300.3694738859656,ORBl2/3,9
630,6,38823.63108496201,1351.2648104052214,ORBl5,9
440,7,14366.606422003895,1366.1471204187403,ORBl6a,9
488,1,988.6604347979154,103.15232670063821,ORBl6b,9
731,1,19182.896605450587,626.1082938474708,ORBm,8
484,0,3686.398596172996,201.82157781233855,ORBm1,9
524,0,0,0,ORBm2,9
582,0,6305.13972323129,95.0174313401815,ORBm2/3,9
620,1,6919.284270936986,314.78616107205573,ORBm5,9
910,0,2213.386339869914,14.48312362289507,ORBm6a,9
527696977,0,58.68767523940275,0.0,ORBm6b,9
738,0,0,0,ORBv,8
746,8,39162.23811005077,1561.5598466506783,ORBvl,8
969,0,6634.43789834685,162.45981330105994,ORBvl1,9
288,3,14636.388718306818,591.4040483805942,ORBvl2/3,9
1125,1,13061.510411862335,215.14448549963214,ORBvl5,9
608,4,4629.825789618753,581.0220161063884,ORBvl6a,9
680,0,200.07529191600705,11.529483363003438,ORBvl6b,9
95,36,100318.749169198,6666.451744141865,AI,7
104,32,72487.62421351769,5601.4580778815,AId,8
996,0,4846.395505110185,262.77993130378775,AId1,9
328,5,11916.405153997766,837.9581808322846,AId2/3,9
1101,12,30443.57148177859,2229.8987142580763,AId5,9
783,15,23054.402228312985,2101.9910913370504,AId6a,9
831,0,2226.84984431816,168.83016015030117,AId6b,9
111,3,9984.322862024423,625.6824566392918,AIp,8
120,0,846.9340906382394,0.0,AIp1,9
163,0,2855.9351681886424,55.31982410562089,AIp2/3,9
344,0,2711.3684491708796,9.016330381371521,AIp5,9
314,3,3398.6703888776865,559.7565726576013,AIp6a,9
355,0,171.4147651489748,1.5897294946980922,AIp6b,9
119,1,17846.80209365586,439.3112096210735,AIv,8
704,0,1135.2711976966175,36.10793510250962,AIv1,9
694,1,6393.37659592846,257.56014373146746,AIv2/3,9
800,0,8295.72695108217,125.01634888794902,AIv5,9
675,0,1951.183013310387,19.236590615542813,AIv6a,9
699,0,71.24433563822443,1.390191283604543,AIv6b,9
254,35,161962.36808792295,13808.821873966976,RSP,7
894,4,35100.48825652495,722.9312740906112,RSPagl,8
671,0,5800.398256811755,180.9523096649236,RSPagl1,9
965,2,13394.504462769577,261.57980419108344,RSPagl2/3,9
774,1,10010.29763781706,171.61044315812433,RSPagl5,9
906,1,5369.467298217036,102.74623698653531,RSPagl6a,9
279,0,525.8206009095262,6.042480089944444,RSPagl6b,9
480149258,0,0,0,VISmma,9
480149262,0,0,0,VISmma1,10
480149266,0,0,0,VISmma2/3,10
480149270,0,0,0,VISmma4,10
480149274,0,0,0,VISmma5,10
480149278,0,0,0,VISmma6a,10
480149282,0,0,0,VISmma6b,10
480149286,0,0,0,VISmmp,9
480149290,0,0,0,VISmmp1,10
480149294,0,0,0,VISmmp2/3,10
480149298,0,0,0,VISmmp4,10
480149302,0,0,0,VISmmp5,10
480149306,0,0,0,VISmmp6a,10
480149310,0,0,0,VISmmp6b,10
480149314,0,0,0,VISm,9
480149318,0,0,0,VISm1,10
480149322,0,0,0,VISm2/3,10
480149326,0,0,0,VISm4,10
480149330,0,0,0,VISm5,10
480149334,0,0,0,VISm6a,10
480149338,0,0,0,VISm6b,10
879,5,48059.46485747569,1669.7806931859102,RSPd,8
442,0,7913.618616068644,193.0676973534094,RSPd1,9
434,2,14306.183676835724,279.93863323438507,RSPd2/3,9
545,0,0,0,RSPd4,9
610,3,16203.9870730753,994.2123077073016,RSPd5,9
274,0,9045.645297882416,200.2779702290951,RSPd6a,9
330,0,590.0301936136013,2.284084661718821,RSPd6b,9
886,26,78802.41497392232,11416.109906690453,RSPv,8
542,0,19692.928247680764,1720.398909772302,RSPv1,9
606,0,0,0,RSPv2,9
430,2,22533.737187782404,1765.633393958077,RSPv2/3,9
687,22,26930.913082945717,6969.835436257196,RSPv5,9
590,2,8793.306364520651,920.9743456653914,RSPv6a,9
622,0,851.5300909927766,39.26782103748786,RSPv6b,9
22,14,58999.52667585136,3371.4610315959435,PTLp,7
532,0,0,0,PTLp1,8
241,0,0,0,PTLp2/3,8
635,0,0,0,PTLp4,8
683,0,0,0,PTLp5,8
308,0,0,0,PTLp6a,8
340,0,0,0,PTLp6b,8
312782546,5,31833.41713172841,1473.878484511661,VISa,8
312782550,0,4005.9647232307,300.6882549245147,VISa1,9
312782554,2,12932.247725313302,414.2581088728438,VISa2/3,9
312782558,1,3936.6018199884475,272.3051570786669,VISa4,9
312782562,2,7427.703756529583,486.62696363563566,VISa5,9
312782566,0,2908.360518188434,0.0,VISa6a,9
312782570,0,622.5385884779431,0.0,VISa6b,9
417,9,27166.109544122955,1897.5825470842822,VISrl,8
312782604,0,3907.5413761864174,545.4741101544137,VISrl1,9
312782608,5,8558.721073396111,594.4488552422687,VISrl2/3,9
312782612,3,5687.584533273993,415.2229632840767,VISrl4,9
312782616,1,5454.075547209152,295.97057888920585,VISrl5,9
312782620,0,3138.6994839252466,46.466039514317345,VISrl6a,9
312782624,0,419.4875301320343,0.0,VISrl6b,9
541,9,28556.767323999207,1566.5820581824357,TEa,7
97,0,4373.681418576347,139.11746103376595,TEa1,8
1127,3,6298.903896571816,297.2426458504947,TEa2/3,8
234,1,3157.966212247211,146.4401675969026,TEa4,8
289,4,8634.968777045575,699.7408295521882,TEa5,8
729,1,4977.34061430257,257.495726741923,TEa6a,8
786,0,1113.9064052556866,26.545227407161132,TEa6b,8
922,0,5217.543581740666,5.982903126752101,PERI,7
335,0,336.43994436593243,0.0,PERI6a,8
368,0,54.89599940774147,5.982903126752101,PERI6b,8
540,0,476.6441217934648,0.0,PERI1,8
692,0,2238.69406863642,0.0,PERI5,8
888,0,2110.869447537107,0.0,PERI2/3,8
895,4,13247.54714763393,572.3989152559035,ECT,7
836,0,1141.6111998490005,11.139925469275422,ECT1,8
427,0,3996.532140044587,24.262329323171407,ECT2/3,8
988,2,4366.542486348407,213.16095602065414,ECT5,8
977,2,3404.7716195893518,308.69161755303855,ECT6a,8
1045,0,338.0897018025833,15.144086889763992,ECT6b,8
698,15,43475.36485766308,3029.930546317353,OLF,6
507,1,1120.3633537170492,359.78406952592536,MOB,7
212,0,0,0,MOBgl,8
220,0,0,0,MOBgr,8
228,0,0,0,MOBipl,8
236,0,0,0,MOBmi,8
244,0,0,0,MOBopl,8
151,0,438.86611695166414,183.17194246809782,AOB,7
188,0,423.0785611411379,181.1812211042514,AOBgl,8
196,0,0,0,AOBgr,8
204,0,15.787555810526214,1.9907213638464327,AOBmi,8
159,4,4795.276336778693,443.7667797831865,AON,7
167,0,0,0,AONd,8
175,0,0,0,AONe,8
183,0,0,0,AONl,8
191,0,0,0,AONm,8
199,0,0,0,AONpv,8
160,0,0,0,AON1,8
168,0,0,0,AON2,8
589,0,2470.659352189624,0.0,TT,7
597,0,1870.7229200815573,0.0,TTd,8
297,0,0,0,TTd1-4,9
1034,0,0,0,TTd1,9
1042,0,0,0,TTd2,9
1050,0,0,0,TTd3,9
1059,0,0,0,TTd4,9
605,0,599.9364321080664,0.0,TTv,8
306,0,0,0,TTv1-3,9
1067,0,0,0,TTv1,9
1075,0,0,0,TTv2,9
1082,0,0,0,TTv3,9
814,0,4142.901388828342,0.0,DP,7
496,0,0,0,DP1,8
535,0,0,0,DP2,8
360,0,0,0,DP2/3,8
646,0,0,0,DP5,8
267,0,0,0,DP6a,8
961,3,15820.73043436431,577.78164807505,PIR,7
152,0,0,0,PIR1-3,8
276,0,0,0,PIR1,8
284,0,0,0,PIR2,8
291,0,0,0,PIR3,8
619,0,463.8880884137552,81.10632714155898,NLOT,7
392,0,0,0,NLOT1-3,8
260,0,103.089510217988,0.0,NLOT1,8
268,0,242.22510612506633,1.87996491415368,NLOT2,8
1139,0,118.57347207070089,79.2263622274053,NLOT3,8
631,2,3323.421813421377,617.7343858402706,COA,7
639,0,711.4316180027489,77.11134643055952,COAa,8
192,0,0,0,COAa1,9
200,0,0,0,COAa2,9
208,0,0,0,COAa3,9
647,2,2611.990195418628,540.6230394097112,COAp,8
655,1,1572.629090951522,452.9196987334599,COApl,9
584,0,0,0,COApl1-2,10
376,0,0,0,COApl1-3,10
216,0,0,0,COApl1,10
224,0,0,0,COApl2,10
232,0,0,0,COApl3,10
663,1,1039.3611044671063,87.70334067625132,COApm,9
592,0,0,0,COApm1-2,10
383,0,0,0,COApm1-3,10
240,0,0,0,COApm1,10
248,0,0,0,COApm2,10
256,0,0,0,COApm3,10
788,1,736.2876739106355,76.59643578919783,PAA,7
400,0,0,0,PAA1-3,8
408,0,0,0,PAA1,8
416,0,0,0,PAA2,8
424,0,0,0,PAA3,8
566,0,771.1217641934184,159.26043519971608,TR,7
517,0,0,0,TR1-3,8
1140,0,0,0,TR1,8
1141,0,0,0,TR2,8
1142,0,0,0,TR3,8
1089,271,358464.0755344705,50460.16452637092,HPF,6
1080,92,121199.85520821346,17241.487463972036,HIP,7
375,34,87840.15073493395,8181.0467608799245,CA,8
382,24,62840.504562355476,6261.654752163757,CA1,9
391,0,0,0,CA1slm,10
399,0,0,0,CA1so,10
407,0,0,0,CA1sp,10
415,0,0,0,CA1sr,10
423,0,2209.9644196599115,223.54695306376462,CA2,9
431,0,0,0,CA2slm,10
438,0,0,0,CA2so,10
446,0,0,0,CA2sp,10
454,0,0,0,CA2sr,10
463,10,22789.68175291857,1695.8450556524026,CA3,9
471,0,0,0,CA3slm,10
479,0,0,0,CA3slu,10
486,0,0,0,CA3so,10
495,0,0,0,CA3sp,10
504,0,0,0,CA3sr,10
726,56,31551.139245394406,8979.611496940906,DG,8
10703,38,21920.777303717394,7657.2331903580225,DG-mo,9
10704,6,2748.9994429983926,229.55629696019966,DG-po,9
632,12,6881.36249867862,1092.8220096226846,DG-sg,9
10702,0,0,0,DG-sgz,9
734,0,0,0,DGcr,9
742,0,0,0,DGcr-mo,10
751,0,0,0,DGcr-po,10
758,0,0,0,DGcr-sg,10
766,0,0,0,DGlb,9
775,0,0,0,DGlb-mo,10
782,0,0,0,DGlb-po,10
790,0,0,0,DGlb-sg,10
799,0,0,0,DGmb,9
807,0,0,0,DGmb-mo,10
815,0,0,0,DGmb-po,10
823,0,0,0,DGmb-sg,10
982,0,266.518393792424,0.0,FC,8
19,2,1542.0468340926775,80.82920615120727,IG,8
822,178,231872.71649625862,32730.9412738963,RHP,7
909,6,117083.5782850614,1699.4089630382077,ENT,8
918,3,46900.40430419614,1035.3186013853776,ENTl,9
1121,0,2442.6359639126176,219.0583100286318,ENTl1,10
20,2,9469.315635223456,384.7108662932817,ENTl2,10
999,0,0,0,ENTl2/3,10
715,0,0,0,ENTl2a,10
764,0,0,0,ENTl2b,10
52,0,13041.979146641997,161.77893493771487,ENTl3,10
92,0,0,0,ENTl4,10
312,0,0,0,ENTl4/5,10
139,0,15217.493612399012,9.416252475079435,ENTl5,10
387,0,0,0,ENTl5/6,10
28,1,6728.979946019054,260.35423765066986,ENTl6a,10
60,0,0,0,ENTl6b,10
926,3,70183.17398086526,664.0903616528304,ENTm,9
526,2,6573.884686456497,151.61390075418385,ENTm1,10
543,0,12290.227138889306,159.89852170106278,ENTm2,10
468,0,0,0,ENTm2a,10
508,0,0,0,ENTm2b,10
664,0,18189.13097924609,7.48105875922656,ENTm3,10
712,0,0,0,ENTm4,10
727,0,21984.44797459605,31.795420305567134,ENTm5,10
550,0,0,0,ENTm5/6,10
743,1,11145.483201677322,313.3014601327901,ENTm6,10
934,0,0,0,ENTmv,9
259,0,0,0,ENTmv1,10
324,0,0,0,ENTmv2,10
371,0,0,0,ENTmv3,10
419,0,0,0,ENTmv4,10
1133,0,0,0,ENTmv5/6,10
843,1,7794.647941283119,218.7926816072556,PAR,8
10693,0,0,0,PAR1,9
10694,0,0,0,PAR2,9
10695,0,0,0,PAR3,9
1037,25,28125.482762755,5145.792115632339,POST,8
10696,0,0,0,POST1,9
10697,0,0,0,POST2,9
10698,0,0,0,POST3,9
1084,58,22127.167200870637,8034.240747693131,PRE,8
10699,0,0,0,PRE1,9
10700,0,0,0,PRE2,9
10701,0,0,0,PRE3,9
502,72,41068.2688973585,13197.795334092163,SUB,8
509,0,0,0,SUBd,9
829,0,0,0,SUBd-m,10
845,0,0,0,SUBd-sp,10
837,0,0,0,SUBd-sr,10
518,0,0,0,SUBv,9
853,0,0,0,SUBv-m,10
870,0,0,0,SUBv-sp,10
861,0,0,0,SUBv-sr,10
484682470,16,13812.668049118747,4382.858289113937,ProS,8
484682475,0,0,0,ProSd,9
484682479,0,0,0,ProSd-m,10
484682483,0,0,0,ProSd-sp,10
484682487,0,0,0,ProSd-sr,10
484682492,0,0,0,ProSv,9
484682496,0,0,0,ProSv-m,10
484682500,0,0,0,ProSv-sp,10
484682504,0,0,0,Prosv-sr,10
589508447,0,692.8098728499884,0.0,HATA,8
484682508,0,1168.093486961221,52.053142719264194,APr,8
703,26,40126.17769834692,3099.750272422997,CTXsp,5
16,0,0,0,6b,6
583,16,12447.895759248391,1958.3635695197593,CLA,6
942,3,11546.59425731185,330.01239874757954,EP,6
952,3,10244.542266471017,321.4665522965087,EPd,7
966,0,1302.0519908408328,8.545846451070817,EPv,7
131,0,3916.896845674151,0.0,LA,6
295,1,5950.000349748678,74.74675473495545,BLA,6
303,1,3888.977567725735,73.97686194573559,BLAa,7
311,0,1501.806717275657,0.7698927892198595,BLAp,7
451,0,559.2160647472856,0.0,BLAv,7
319,3,3371.5058690924943,336.84250520132116,BMA,6
327,1,1462.8646882292965,154.78683039289265,BMAa,7
334,2,1908.6411808631976,182.0556748084285,BMAp,7
780,3,1297.223946829864,248.1187109572084,PA,6
623,309,862509.9401294575,39847.939576814715,CNU,4
477,283,762223.291693594,36067.13632538665,STR,5
485,258,680233.2673091816,33357.383681178246,STRd,6
672,258,680233.2673091816,33357.383681178246,CP,7
493,21,29344.691096970746,2027.3366322530999,STRv,6
56,6,22423.07787130653,668.9187844547935,ACB,7
998,0,2104.3686889685096,41.32723763366784,FS,7
754,15,4817.244536695705,1317.0906101646385,OT,7
481,0,0,0,isl,8
489,0,0,0,islm,8
144,0,0,0,OT1-3,8
458,0,0,0,OT1,8
465,0,0,0,OT2,8
473,0,0,0,OT3,8
549009199,0,0,0,LSS,7
