1101,772,17.177435225832866,0,17109_1701_x8048_y22277
1101,526157192,95.21035345343081,0,17109_1701_x8048_y22277
1101,648,30.3209876504408,0,17109_1701_x8048_y22277
1101,526157196,19.396350123643263,0,17109_1701_x8048_y22277
1101,783,87.76861833669686,0,17109_1701_x8048_y22277
1101,656,68.9038079247312,0,17109_1701_x8048_y22277
1101,484682512,5.199259454990653,0,17109_1701_x8048_y22277
1101,19,11.589346091924131,0,17109_1701_x8048_y22277
1101,667,30.685576206707175,0,17109_1701_x8048_y22277
1101,412,211.85680513932593,0,17109_1701_x8048_y22277
1101,288,9.945929969509345,0,17109_1701_x8048_y22277
1101,800,62.865585052780595,0,17109_1701_x8048_y22277
1101,675,8.43032884064947,0,17109_1701_x8048_y22277
1101,296,5.5983193539198135,0,17109_1701_x8048_y22277
1101,810,5.196469101597215,0,17109_1701_x8048_y22277
1101,940,6.794749567136558,0,17109_1701_x8048_y22277
1101,943,20.645810674396415,0,17109_1701_x8048_y22277
1101,819,1.5949994634446496,0,17109_1701_x8048_y22277
1101,180,8.722476704348354,0,17109_1701_x8048_y22277
1101,694,17.135269356249648,0,17109_1701_x8048_y22277
1101,440,93.488970183045,0,17109_1701_x8048_y22277
1101,698,1.2000399190666915,0,17109_1701_x8048_y22277
1101,956,85.83421767706713,0,17109_1701_x8048_y22277
1101,1085,1.1990742995019585,0,17109_1701_x8048_y22277
1101,831,2.3994701842272086,0,17109_1701_x8048_y22277
1101,448,48.36708251134859,0,17109_1701_x8048_y22277
1101,320,4.710114869106074,0,17109_1701_x8048_y22277
1101,962,414.6106402777968,0,17109_1701_x8048_y22277
1101,68,6.720239765922463,0,17109_1701_x8048_y22277
1101,328,23.031846260313937,0,17109_1701_x8048_y22277
1101,969,4.745403122643037,0,17109_1701_x8048_y22277
1101,588,3.198814673750406,0,17109_1701_x8048_y22277
1101,1101,370.83834298524266,107.17829541613828,17109_1701_x8048_y22277
1101,844,7.899821020453445,0,17109_1701_x8048_y22277
1101,1108,25.146492308743532,0,17109_1701_x8048_y22277
1101,1125,3.5804511128643846,0,17109_1701_x8048_y22277
1101,488,2.7976315720899625,0,17109_1701_x8048_y22277
1101,630,466.1848126600116,23.586755533438236,17109_1701_x8048_y22277
1101,1021,204.89825130513032,0,17109_1701_x8048_y22277
1101,767,254.23231376899508,0,17109_1701_x8048_y22277
783,772,33.56496755620547,0,17109_1801_x6698_y12550
783,132,7.596003491565696,0,17109_1801_x6698_y12550
783,526157192,207.703099957664,0,17109_1801_x6698_y12550
783,648,250.9460633820342,0,17109_1801_x6698_y12550
783,526157196,84.88974653878846,0,17109_1801_x6698_y12550
783,783,203.9520032633354,126.320920381317,17109_1801_x6698_y12550
783,656,291.17356155960954,0,17109_1801_x6698_y12550
783,484682512,2.399312934074028,0,17109_1801_x6698_y12550
783,19,11.592612146638837,0,17109_1801_x6698_y12550
783,667,39.87611745599366,0,17109_1801_x6698_y12550
783,412,126.7907254331815,0,17109_1801_x6698_y12550
783,800,1.5885264245040362,0,17109_1801_x6698_y12550
783,675,1.5954986890949818,0,17109_1801_x6698_y12550
783,296,10.797212382561899,0,17109_1801_x6698_y12550
783,810,13.991238296514029,0,17109_1801_x6698_y12550
783,940,59.42539404406922,0,17109_1801_x6698_y12550
783,943,276.81559311600114,0,17109_1801_x6698_y12550
783,819,11.988927759415144,0,17109_1801_x6698_y12550
783,440,168.43854635167028,14.618662135806753,17109_1801_x6698_y12550
783,956,77.67092173071453,0,17109_1801_x6698_y12550
783,1085,7.18462151744204,0,17109_1801_x6698_y12550
783,320,102.45040117418966,0,17109_1801_x6698_y12550
783,448,41.87894821939383,0,17109_1801_x6698_y12550
783,962,1164.1976117804675,0,17109_1801_x6698_y12550
783,68,2.3780659281568965,0,17109_1801_x6698_y12550
783,328,1.1970737158319686,0,17109_1801_x6698_y12550
783,844,32.671439485455444,0,17109_1801_x6698_y12550
783,1101,150.35758201787363,9.442052669392675,17109_1801_x6698_y12550
783,588,11.585558326373175,0,17109_1801_x6698_y12550
783,1108,37.1122296384462,0,17109_1801_x6698_y12550
783,84,17.505566107970125,0,17109_1801_x6698_y12550
783,526322264,0.800204509652459,0,17109_1801_x6698_y12550
783,608,11.141037385015693,0,17109_1801_x6698_y12550
783,1125,10.684810287736582,0,17109_1801_x6698_y12550
783,488,2.399670308885633,0,17109_1801_x6698_y12550
783,363,3.1713800032162407,0,17109_1801_x6698_y12550
783,630,317.1319992068195,0,17109_1801_x6698_y12550
783,1021,473.71037920257254,27.635788720335704,17109_1801_x6698_y12550
783,767,1510.342344276335,18.315472546767722,17109_1801_x6698_y12550
328,772,9.194427446204664,0,17109_1901_x9602_y10508
328,526157192,123.90857629434294,0,17109_1901_x9602_y10508
328,526157196,17.348166268675268,0,17109_1901_x9602_y10508
328,910,4.783426741746607,0,17109_1901_x9602_y10508
328,783,149.62353438365585,0,17109_1901_x9602_y10508
328,484682512,5.98793119653585,0,17109_1901_x9602_y10508
328,19,9.994150308665564,0,17109_1901_x9602_y10508
328,484682516,5.990592859506623,0,17109_1901_x9602_y10508
328,667,18.332854627174598,0,17109_1901_x9602_y10508
